!data (freqs in Hz, real and imag part of S11(jw))
2.9125	0.000332004	-0.018217955
2.9285	0.000328403	-0.018118912
2.9444	0.00032486	-0.01802094
2.9603	0.000321374	-0.017924022
2.9762	0.000317944	-0.017828142
2.9921	0.000314568	-0.017733281
3.008	0.000311246	-0.017639425
3.0239	0.000307977	-0.017546557
3.0399	0.000304758	-0.017454663
3.0558	0.00030159	-0.017363726
3.0717	0.000298471	-0.017273731
3.0876	0.0002954	-0.017184665
3.1035	0.000292376	-0.017096513
3.1194	0.000289399	-0.01700926
3.1354	0.000286466	-0.016922894
3.1513	0.000283578	-0.016837401
3.1672	0.000280734	-0.016752767
3.1831	0.000277932	-0.01666898
3.199	0.000275172	-0.016586027
3.2149	0.000272453	-0.016503895
3.2308	0.000269774	-0.016422573
3.2468	0.000267134	-0.016342049
3.2627	0.000264533	-0.016262311
3.2786	0.000261969	-0.016183347
3.2945	0.000259443	-0.016105146
3.3104	0.000256953	-0.016027698
3.3263	0.000254499	-0.01595099
3.3423	0.00025208	-0.015875014
3.3582	0.000249695	-0.015799758
3.3741	0.000247343	-0.015725213
3.39	0.000245025	-0.015651367
3.4059	0.00024274	-0.015578212
3.4218	0.000240486	-0.015505738
3.4377	0.000238263	-0.015433935
3.4537	0.000236071	-0.015362794
3.4696	0.000233909	-0.015292306
3.4855	0.000231777	-0.015222462
3.5014	0.000229674	-0.015153253
3.5173	0.000227599	-0.015084671
3.5332	0.000225552	-0.015016707
3.5492	0.000223533	-0.014949352
3.5651	0.000221541	-0.014882599
3.581	0.000219575	-0.01481644
3.5969	0.000217635	-0.014750866
3.6128	0.000215721	-0.01468587
3.6287	0.000213832	-0.014621445
3.6446	0.000211968	-0.014557582
3.6606	0.000210128	-0.014494275
3.6765	0.000208312	-0.014431516
3.6924	0.000206519	-0.014369298
3.7083	0.00020475	-0.014307615
3.7242	0.000203003	-0.014246459
3.7401	0.000201278	-0.014185823
3.7561	0.000199575	-0.014125702
3.772	0.000197894	-0.014066088
3.7879	0.000196234	-0.014006975
3.8038	0.000194595	-0.013948357
3.8197	0.000192976	-0.013890228
3.8356	0.000191377	-0.013832581
3.8515	0.000189798	-0.013775411
3.8675	0.000188238	-0.013718711
3.8834	0.000186698	-0.013662476
3.8993	0.000185177	-0.013606701
3.9152	0.000183674	-0.013551379
3.9311	0.000182189	-0.013496505
3.947	0.000180722	-0.013442074
3.963	0.000179273	-0.01338808
3.9789	0.000177841	-0.013334518
3.9948	0.000176426	-0.013281383
4.0107	0.000175028	-0.01322867
4.0266	0.000173647	-0.013176374
4.0425	0.000172282	-0.013124489
4.0585	0.000170933	-0.013073012
4.0744	0.0001696	-0.013021937
4.0903	0.000168282	-0.012971259
4.1062	0.000166979	-0.012920975
4.1221	0.000165692	-0.012871078
4.138	0.00016442	-0.012821566
4.1539	0.000163162	-0.012772433
4.1699	0.000161918	-0.012723676
4.1858	0.000160689	-0.012675289
4.2017	0.000159473	-0.012627269
4.2176	0.000158272	-0.012579611
4.2335	0.000157084	-0.012532312
4.2494	0.000155909	-0.012485367
4.2654	0.000154747	-0.012438773
4.2813	0.000153598	-0.012392525
4.2972	0.000152462	-0.012346619
4.3131	0.000151339	-0.012301053
4.329	0.000150228	-0.012255822
4.3449	0.000149129	-0.012210922
4.3608	0.000148042	-0.01216635
4.3768	0.000146967	-0.012122102
4.3927	0.000145904	-0.012078175
4.4086	0.000144852	-0.012034565
4.4245	0.000143811	-0.011991269
4.4404	0.000142782	-0.011948284
4.4563	0.000141764	-0.011905605
4.4723	0.000140756	-0.011863231
4.4882	0.000139759	-0.011821156
4.5041	0.000138773	-0.01177938
4.52	0.000137797	-0.011737897
4.5359	0.000136832	-0.011696706
4.5518	0.000135876	-0.011655803
4.5677	0.000134931	-0.011615185
4.5837	0.000133995	-0.011574849
4.5996	0.000133069	-0.011534792
4.6155	0.000132153	-0.011495012
4.6314	0.000131246	-0.011455505
4.6473	0.000130348	-0.011416269
4.6632	0.00012946	-0.0113773
4.6792	0.00012858	-0.011338597
4.6951	0.00012771	-0.011300156
4.711	0.000126848	-0.011261975
4.7269	0.000125995	-0.011224051
4.7428	0.000125151	-0.011186382
4.7587	0.000124315	-0.011148965
4.7746	0.000123487	-0.011111797
4.7906	0.000122668	-0.011074876
4.8065	0.000121857	-0.0110382
4.8224	0.000121054	-0.011001766
4.8383	0.000120258	-0.010965571
4.8542	0.000119471	-0.010929614
4.8701	0.000118691	-0.010893892
4.8861	0.000117919	-0.010858403
4.902	0.000117154	-0.010823144
4.9179	0.000116397	-0.010788114
4.9338	0.000115647	-0.01075331
4.9497	0.000114904	-0.010718729
4.9656	0.000114169	-0.01068437
4.9815	0.00011344	-0.010650231
4.9975	0.000112719	-0.010616309
5.0134	0.000112004	-0.010582603
5.0293	0.000111296	-0.01054911
5.0452	0.000110595	-0.010515828
5.0611	0.0001099	-0.010482756
5.077	0.000109212	-0.010449891
5.093	0.00010853	-0.010417232
5.1089	0.000107855	-0.010384776
5.1248	0.000107186	-0.010352521
5.1407	0.000106523	-0.010320467
5.1566	0.000105867	-0.01028861
5.1725	0.000105216	-0.01025695
5.1885	0.000104571	-0.010225483
5.2044	0.000103933	-0.010194209
5.2203	0.0001033	-0.010163126
5.2362	0.000102673	-0.010132232
5.2521	0.000102051	-0.010101525
5.268	0.000101435	-0.010071004
5.2839	0.000100825	-0.010040667
5.2999	0.00010022	-0.010010511
5.3158	9.96E-05	-0.009980537
5.3317	9.90E-05	-0.009950741
5.3476	9.84E-05	-0.009921123
5.3635	9.79E-05	-0.009891681
5.3794	9.73E-05	-0.009862412
5.3954	9.67E-05	-0.009833317
5.4113	9.61E-05	-0.009804393
5.4272	9.56E-05	-0.009775638
5.4431	9.50E-05	-0.009747052
5.459	9.45E-05	-0.009718632
5.4749	9.39E-05	-0.009690377
5.4908	9.34E-05	-0.009662287
5.5068	9.28E-05	-0.009634358
5.5227	9.23E-05	-0.009606591
5.5386	9.18E-05	-0.009578983
5.5545	9.12E-05	-0.009551534
5.5704	9.07E-05	-0.009524241
5.5863	9.02E-05	-0.009497104
5.6023	8.97E-05	-0.009470121
5.6182	8.92E-05	-0.009443292
5.6341	8.87E-05	-0.009416613
5.65	8.82E-05	-0.009390085
5.6659	8.77E-05	-0.009363706
5.6818	8.72E-05	-0.009337475
5.6977	8.67E-05	-0.00931139
5.7137	8.62E-05	-0.009285451
5.7296	8.57E-05	-0.009259656
5.7455	8.53E-05	-0.009234004
5.7614	8.48E-05	-0.009208493
5.7773	8.43E-05	-0.009183124
5.7932	8.39E-05	-0.009157893
5.8092	8.34E-05	-0.009132801
5.8251	8.30E-05	-0.009107846
5.841	8.25E-05	-0.009083027
5.8569	8.21E-05	-0.009058343
5.8728	8.16E-05	-0.009033792
5.8887	8.12E-05	-0.009009375
5.9046	8.07E-05	-0.008985089
5.9206	8.03E-05	-0.008960933
5.9365	7.99E-05	-0.008936907
5.9524	7.94E-05	-0.00891301
5.9683	7.90E-05	-0.00888924
5.9842	7.86E-05	-0.008865597
6.0001	7.82E-05	-0.008842079
6.0161	7.78E-05	-0.008818685
6.032	7.74E-05	-0.008795415
6.0479	7.70E-05	-0.008772267
6.0638	7.66E-05	-0.008749241
6.0797	7.62E-05	-0.008726336
6.0956	7.58E-05	-0.00870355
6.1115	7.54E-05	-0.008680883
6.1275	7.50E-05	-0.008658333
6.1434	7.46E-05	-0.008635901
6.1593	7.42E-05	-0.008613584
6.1752	7.38E-05	-0.008591382
6.1911	7.34E-05	-0.008569295
6.207	7.31E-05	-0.008547321
6.223	7.27E-05	-0.008525459
6.2389	7.23E-05	-0.008503709
6.2548	7.20E-05	-0.008482069
6.2707	7.16E-05	-0.00846054
6.2866	7.12E-05	-0.008439119
6.3025	7.09E-05	-0.008417807
6.3185	7.05E-05	-0.008396602
6.3344	7.02E-05	-0.008375503
6.3503	6.98E-05	-0.00835451
6.3662	6.95E-05	-0.008333623
6.3821	6.91E-05	-0.008312839
6.398	6.88E-05	-0.008292159
6.4139	6.84E-05	-0.008271581
6.4299	6.81E-05	-0.008251106
6.4458	6.77E-05	-0.008230731
6.4617	6.74E-05	-0.008210457
6.4776	6.71E-05	-0.008190283
6.4935	6.68E-05	-0.008170207
6.5094	6.64E-05	-0.00815023
6.5254	6.61E-05	-0.00813035
6.5413	6.58E-05	-0.008110567
6.5572	6.55E-05	-0.00809088
6.5731	6.51E-05	-0.008071288
6.589	6.48E-05	-0.008051791
6.6049	6.45E-05	-0.008032388
6.6208	6.42E-05	-0.008013078
6.6368	6.39E-05	-0.00799386
6.6527	6.36E-05	-0.007974735
6.6686	6.33E-05	-0.007955701
6.6845	6.30E-05	-0.007936758
6.7004	6.27E-05	-0.007917905
6.7163	6.24E-05	-0.007899141
6.7323	6.21E-05	-0.007880465
6.7482	6.18E-05	-0.007861878
6.7641	6.15E-05	-0.007843378
6.78	6.12E-05	-0.007824966
6.7959	6.09E-05	-0.007806639
6.8118	6.07E-05	-0.007788398
6.8277	6.04E-05	-0.007770242
6.8437	6.01E-05	-0.007752171
6.8596	5.98E-05	-0.007734183
6.8755	5.95E-05	-0.007716279
6.8914	5.93E-05	-0.007698457
6.9073	5.90E-05	-0.007680718
6.9232	5.87E-05	-0.00766306
6.9392	5.85E-05	-0.007645483
6.9551	5.82E-05	-0.007627987
6.971	5.79E-05	-0.00761057
6.9869	5.77E-05	-0.007593233
7.0028	5.74E-05	-0.007575975
7.0187	5.71E-05	-0.007558795
7.0346	5.69E-05	-0.007541693
7.0506	5.66E-05	-0.007524667
7.0665	5.64E-05	-0.007507719
7.0824	5.61E-05	-0.007490847
7.0983	5.59E-05	-0.00747405
7.1142	5.56E-05	-0.007457329
7.1301	5.54E-05	-0.007440682
7.1461	5.51E-05	-0.00742411
7.162	5.49E-05	-0.007407611
7.1779	5.46E-05	-0.007391185
7.1938	5.44E-05	-0.007374832
7.2097	5.42E-05	-0.007358551
7.2256	5.39E-05	-0.007342342
7.2415	5.37E-05	-0.007326204
7.2575	5.34E-05	-0.007310137
7.2734	5.32E-05	-0.00729414
7.2893	5.30E-05	-0.007278213
7.3052	5.27E-05	-0.007262356
7.3211	5.25E-05	-0.007246567
7.337	5.23E-05	-0.007230847
7.353	5.21E-05	-0.007215195
7.3689	5.18E-05	-0.007199611
7.3848	5.16E-05	-0.007184093
7.4007	5.14E-05	-0.007168643
7.4166	5.12E-05	-0.007153259
7.4325	5.10E-05	-0.007137941
7.4485	5.07E-05	-0.007122688
7.4644	5.05E-05	-0.0071075
7.4803	5.03E-05	-0.007092377
7.4962	5.01E-05	-0.007077318
7.5121	4.99E-05	-0.007062323
7.528	4.97E-05	-0.007047391
7.5439	4.95E-05	-0.007032523
7.5599	4.93E-05	-0.007017717
7.5758	4.90E-05	-0.007002973
7.5917	4.88E-05	-0.006988291
7.6076	4.86E-05	-0.00697367
7.6235	4.84E-05	-0.006959111
7.6394	4.82E-05	-0.006944612
7.6554	4.80E-05	-0.006930173
7.6713	4.78E-05	-0.006915795
7.6872	4.76E-05	-0.006901476
7.7031	4.74E-05	-0.006887216
7.719	4.72E-05	-0.006873015
7.7349	4.70E-05	-0.006858872
7.7508	4.69E-05	-0.006844787
7.7668	4.67E-05	-0.00683076
7.7827	4.65E-05	-0.006816791
7.7986	4.63E-05	-0.006802878
7.8145	4.61E-05	-0.006789023
7.8304	4.59E-05	-0.006775223
7.8463	4.57E-05	-0.00676148
7.8623	4.55E-05	-0.006747792
7.8782	4.54E-05	-0.006734159
7.8941	4.52E-05	-0.006720582
7.91	4.50E-05	-0.006707059
7.9259	4.48E-05	-0.00669359
7.9418	4.46E-05	-0.006680176
7.9577	4.44E-05	-0.006666815
